trade id,realized edge
0,6.6186143420742525
1,4.447126187180777
2,-1.988810775074158
3,-14.647279584732093
4,-0.06789625757660644
5,0.5157124371464092
6,8.616985682008416
7,3.6987630509575444
8,-0.14736255814686228
9,-3.934439195237558
10,8.353758151430375
11,12.056632817104761
12,8.517527900745163
13,-0.9408026521931712
14,13.652603750203511
15,3.611642126376649
16,-7.42215868787034
17,-6.414989951366492
18,1.184485679003954
19,4.955260170611547
20,-1.5657736105625273
21,3.028559922041797
22,1.8284133742810909
23,3.6152127289299614
24,1.685205537262394
25,-8.722480172001733
26,7.767211695679521
27,6.6334868122539925
28,4.214122746547202
29,1.1440083714825082
30,-21.52344111167249
31,10.093413006373222
32,-1.6518593381289601
33,0.0781029509410125
34,2.3451538796631883
35,0.21018926153852058
36,1.2044246789275173
37,11.598915912478041
38,1.4579335920927101
39,-0.5916476491339686
40,10.747732038892705
41,-7.6913347359901465
42,-4.647677504520454
43,-0.01719849708076282
44,6.371613374410934
45,0.7068131168340361
46,15.027262738514118
47,5.232522252876377
48,1.4933577905111624
49,-2.761887232677724
50,5.734749555492755
51,2.234913093525428
52,0.924208018572604
53,2.4255315538959534
54,6.609631575008553
55,-4.251167418177834
56,-1.1821990245447207
57,-4.0511387499023055
58,-2.1426050743845475
59,-3.627286543471655
60,-15.729518142033017
61,-0.06363605858547139
62,-10.685274347740503
63,-3.243060078658095
64,6.018453189533306
65,5.0471346043081855
66,-9.57378486691237
67,-6.50011360248961
68,8.04878781869899
69,1.3254585835038417
70,5.243992926744394
71,-20.40269231199912
72,1.760425208706494
73,0.38757383987935157
74,-12.765140743277325
75,-7.593852815600827
76,1.0610452203766259
77,-7.7639120277435625
78,-10.10385564501576
79,6.167423944701509
80,10.111381678475054
81,-5.8214799541885505
82,6.015247813601009
83,-0.663427003629689
84,0.3196515802011928
85,-2.293196372105527
86,-3.3496481448501214
87,-4.628230239310263
88,-4.486805121309009
89,1.6738368607224126
90,-7.753246726049625
91,-1.3752279601572945
92,0.6665669200634133
93,-2.6113390002218884
94,4.170332201126099
95,-1.4616333592821835
96,5.195167822464153
97,-1.9515690311120624
98,10.210823065380342
99,-9.604430457936276
100,-4.349854917483924
101,-12.46870514191251
102,-4.645359059348447
103,7.057921974977699
104,12.00188072904703
105,-7.452109055624414
106,3.605889012430552
107,-11.32704870030966
108,-1.5898703448118232
109,15.802863327612412
110,0.1425072015094141
111,-4.273609864616823
112,7.406281638991958
113,0.6120971124161605
114,5.053545688011573
115,14.027494070675036
116,3.4121340086676986
117,-4.581480496902113
118,-7.212435792384884
119,-0.035984697522197795
120,1.4578085412378017
121,-3.637016835128944
122,14.081687622234185
123,9.56617212727021
124,6.05421626781085
125,12.461205351396927
126,18.33662709961169
127,4.693900709652124
128,7.539473884253968
129,13.807565638054244
130,-1.521503135529728
131,-2.7423772598616694
132,7.2164460323905715
133,4.6301857588794535
134,6.718492829756791
135,4.057231601078776
136,-11.813475098754292
137,20.8382838465431
138,8.291429393227046
139,1.8913023107696887
140,7.023672953999586
141,-7.54398472138686
142,-12.188250502199221
143,-41.54268388836806
144,7.386051643417109
145,0.7890382697425116
146,21.3642526805723
147,4.759361131293262
148,11.45870452043253
149,10.057937192235126
150,-2.8156686334795675
151,-25.098965283058472
152,-11.404184466421253
153,-30.775725764403283
154,-5.894529352004057
155,6.979318488676962
156,-0.05261757829554403
157,-0.24798465264050473
158,5.699462841221305
159,-4.287617132601756
160,-1.8089932678235723
161,2.707867342704563
162,0.7013195593485536
163,1.5162512752197426
164,-11.032670223476938
165,1.5999183218436546
166,-3.7080169010704394
167,-3.937535576504434
168,-2.0596206189185557
169,-2.318748873280004
170,-3.254501514756333
171,-6.964639369443857
172,14.080003544075556
173,1.3572520838801143
174,18.77297835566022
175,0.9409590879761274
176,8.592532468205505
177,1.373069946308655
178,-13.145974308791457
179,8.557442522924436
180,-5.194803669990536
181,1.0570719745932031
182,1.1848240648055108
183,-7.869973119471918
184,4.158924430792727
185,-3.1807252815863905
186,-9.995062465620364
187,2.757308264296581
188,1.104380968007658
189,8.106016189359423
190,1.0766783622652794
191,13.589480928180748
192,-4.620114360801084
193,-10.455036468812512
194,9.06043383616672
195,12.13603752205075
196,2.334690801811103
197,7.849168307170408
198,-5.250296203495008
199,6.7715345036920205
200,3.704632441864204
201,7.301965989501395
202,9.30521042834803
203,1.0111669803798504
204,-10.38061261694031
205,2.743373517680234
206,1.294504288775512
207,-2.0281236058891885
208,-1.7101105221834372
209,6.85262676308243
210,5.026099319645084
211,-0.6099987915007512
212,-5.279188258334187
213,19.470354254353904
214,-42.41019333667233
215,-3.6494754329027437
216,12.890966209079021
217,-0.7638953150662455
218,0.4210037800387969
219,8.231156675790444
220,-1.6592924657283485
221,-1.7846004989771211
222,16.93430989436175
223,-5.339337724085562
224,2.360704943941257
225,5.509762739683374
226,-9.207945333212415
227,9.131034203024095
228,2.264850080211678
229,6.785920794370178
230,0.9423613424880676
231,12.94955573060106
232,11.195383481913689
233,-5.76387578016927
234,-2.3536131266028035
235,-2.7703332462908623
236,-35.37985892673351
237,4.281246845492987
238,19.33127637436395
239,-3.257822060251757
240,-25.759816500867974
241,-1.389718526577592
242,-6.473131459485881
243,5.286642198904341
244,6.194989426313949
245,16.011652724201344
246,4.786289590973583
247,5.079532850938605
248,7.602856258113923
249,6.915961536730171
250,0.046515109420923295
251,-16.70336757623296
252,10.167004491807383
253,-4.045919800709215
254,8.44082526411453
255,15.61420183302281
256,14.463843865715656
257,-4.368318617496746
258,8.228356766654466
259,0.03431523294218408
260,4.547319963187686
261,-3.505630550608392
262,7.036948896434427
263,-0.555619546430961
264,-8.471832652601329
265,6.568337264692708
266,8.142402513563278
267,5.851771116448714
268,-3.9812190467721496
269,-3.0184318934407024
270,6.812701560918936
271,7.982915624615908
272,17.890265544069262
273,8.724750382589932
274,-8.230328305149023
275,-2.25976297741221
276,-7.9128355826417645
277,-2.0253181192513168
278,6.265781094374352
279,1.533511521388205
280,7.682118827098323
281,6.3947408469707545
282,-13.085624978914538
283,13.712549831768026
284,-9.989244331408093
285,-0.20613953130464502
286,-11.829490561327386
287,2.0247635596234117
288,-8.951595696608132
289,6.845167093584201
290,2.6127088216581806
291,7.353421987480598
292,12.90418346653881
293,18.549527554705683
294,0.4028504174890756
295,-1.5970653247225108
296,17.017790914058896
297,6.265629112151501
298,-2.6161963634091343
299,2.356051374254262
300,4.939964032588476
301,2.435505498233726
302,-0.6357097997807508
303,-6.962308447262535
304,9.154861879607953
305,6.9617346246052705
306,-1.9807477364053252
307,12.966139190638422
308,9.214002344362356
309,24.50202823731568
310,1.5080123854540726
311,4.575047865762228
312,-1.8397387139694548
313,-6.353086410063275
314,4.756326190360387
315,-21.90263570140117
316,2.000701948715811
317,7.272258211301131
318,4.283194990636217
319,4.878959146926341
320,-2.5503630595656515
321,-0.2835690057072413
322,-3.5987223406429747
323,6.5176895492420295
324,2.7981712096785474
325,-7.332237672153035
326,3.3152070862703433
327,-0.9366402790943251
328,3.9866191933466784
329,1.4200052932648837
330,6.502161622522734
331,-2.932978490059291
332,2.378445613274165
333,-8.131812761948968
334,-3.5939329407494753
335,-5.085752286694536
336,-6.982616812657513
337,9.939195646158787
338,13.86894312250264
339,-0.9948116994476415
340,2.4432243526446653
341,3.597746572775337
342,11.201473274765071
343,-1.8029591549249158
344,-2.73333859664268
345,0.4693330163113192
346,-1.5907945756329553
347,-45.2701350122429
348,-0.7365113656945155
349,-7.560825022701271
350,-7.914280323231871
351,-0.18767372823251371
352,-2.707743785418229
353,4.535105887770045
354,4.824411504093126
355,-5.068127919641412
356,-4.296563934483663
357,-2.1017084100988965
358,-6.793618867504735
359,-8.569911158550243
360,10.245919603580264
361,21.032843300491496
362,0.40432700410752176
363,-4.835431601402272
364,-6.365984195518196
365,-1.1636627348960666
366,-8.07989052199298
367,1.164398675268862
368,14.259863671637454
369,-9.307879807586005
370,4.931887670249427
371,-29.349123550685952
372,4.172050669900682
373,3.4843182049640937
374,6.232969315142058
375,-6.385932815731529
376,5.84716637968727
377,-8.46580013004952
378,-0.19200565692358573
379,-3.20113251080354
380,5.433382039109918
381,16.090028395549396
382,-0.10934010441311426
383,-3.7125289393246863
384,10.674551351498259
385,-9.034697875003966
386,5.820192398177941
387,18.22286876689009
388,8.681024265237085
389,2.274162492826928
390,-1.060162346500467
391,10.920706261805645
392,1.7774024654444043
393,9.434350359857463
394,0.015142724713238964
395,7.82339055070231
396,1.7108736080944413
397,14.468417680748262
398,-8.103409904058312
399,0.9981418769198527
400,4.116634260968798
401,5.6347379864158
402,-0.4342675207405813
403,10.566131622829825
404,0.6465803833246748
405,-3.3459840206842593
406,-0.6338845475011174
407,-1.9445595364386978
408,-7.6980377965810645
409,19.863171208594522
410,1.2386476522503338
411,-4.569672882508113
412,5.59700519689803
413,2.2040677252437026
414,8.501972035592155
415,4.503186585206501
416,2.048265080788722
417,-4.911417411060812
418,2.240104572226869
419,18.004635258803674
420,23.81589609324526
421,9.44969475360305
422,5.620390379913292
423,-18.080347448948007
424,2.9242598314142083
425,16.183720157189963
426,-0.8880252980429857
427,-2.8061174736567587
428,10.387011743332227
429,-2.610981460873629
430,4.666630528246886
431,-2.4163792065461873
432,-5.681448368574137
433,-4.1216735948560554
434,2.9795925694932857
435,0.9733190038586681
436,6.647001569521855
437,6.455835363297952
438,8.796421422991074
439,2.827193082468368
440,-3.853379265764101
441,6.555767558024508
442,-5.0574109625213275
443,9.738642344490907
444,0.6034290542665914
445,4.2122886636050625
446,-1.5157166382293195
447,-31.828047881484185
448,1.315701085824351
449,4.800411659881872
450,-2.1609869203125194
451,5.291483801566939
452,1.798247759826006
453,1.4490072751643313
454,-9.52289565982733
455,3.626591622499482
456,9.597005100143104
457,0.4272406646058782
458,-2.192526817597189
459,14.070135965786779
460,-0.41556052848166614
461,-6.1934800260611516
462,3.7582729924343683
463,4.371569001581931
464,-1.8733984290986836
465,1.1416373774666084
466,-7.6083153207023395
467,-0.031196153201216603
468,-10.21429630184479
469,-4.107135859859859
470,11.81559136082794
471,10.789275677194516
472,9.992929103893841
473,-1.7394251304529398
474,-30.88860089463658
475,-6.45945635443937
476,-2.2718919665631807
477,-6.992032080415731
478,3.114296520095997
479,-16.069318808177435
480,-3.95267159366413
481,14.13064148613752
482,1.1609308673130256
483,-4.181290671098584
484,1.5489389024153464
485,9.042758743618977
486,2.056501987103716
487,0.7843764887776634
488,-0.09050738904725542
489,5.321582750800565
490,0.3883520583105976
491,3.5848632621250967
492,-12.088859072511509
493,15.904879444267829
494,5.647810086893106
495,-0.38861145252361595
496,-0.21494994783160037
497,7.77740882364067
498,10.014975249257333
499,-8.821329239496531
500,2.909082320175026
501,-1.0946173316264245
502,-31.414271581189166
503,1.3405179638668914
504,2.2479525189711858
505,9.886983450029879
506,5.8048272503211065
507,-6.581466730872021
508,9.596035831466384
509,-5.29978876765857
510,-1.5741208316841426
511,17.52964082606622
512,3.682588257855012
513,-8.071846337253598
